Time,hour,minute,second,X-axis (g),Y-axis (g),Z-axis (g),Locomotion_Chloe,Feeding_Chloe,Locomotion_Steven,Feeding_Steven,IteragreementLocom,IteragreementFeeding
15:51:47,15,51,47,-0.179688,0.695313,-0.671875,Standing,other,Standing,other,StandingStanding,otherother
15:51:48,15,51,48,-0.183594,0.6875,-0.660156,Standing,other,Standing,other,StandingStanding,otherother
15:51:49,15,51,49,-0.195313,0.695313,-0.648438,Standing,other,Standing,other,StandingStanding,otherother
15:51:50,15,51,50,-0.261719,0.699219,-0.65625,Standing,other,Standing,other,StandingStanding,otherother
15:51:51,15,51,51,-0.253906,0.699219,-0.621094,Standing,other,Standing,other,StandingStanding,otherother
15:51:52,15,51,52,-0.28125,0.835938,-0.449219,Standing,other,Standing,other,StandingStanding,otherother
15:51:53,15,51,53,-0.390625,0.839844,-0.246094,Standing,other,Standing,other,StandingStanding,otherother
15:51:54,15,51,54,0.09375,0.832031,0.371094,Standing,other,Standing,other,StandingStanding,otherother
15:51:55,15,51,55,0.269531,0.921875,0.257813,Standing,other,Standing,other,StandingStanding,otherother
15:51:56,15,51,56,-0.402344,1.042969,-0.195313,Standing,other,Standing,other,StandingStanding,otherother
15:51:57,15,51,57,0.035156,1.03125,0.039063,Standing,other,Standing,other,StandingStanding,otherother
15:51:58,15,51,58,0.261719,0.917969,-0.246094,Standing,other,Standing,other,StandingStanding,otherother
15:51:59,15,51,59,0.246094,0.820313,-0.0625,Standing,other,Standing,other,StandingStanding,otherother
15:52:00,15,52,0,-0.054688,0.863281,-0.460938,Standing,other,Standing,other,StandingStanding,otherother
15:52:01,15,52,1,0.035156,0.851563,-0.417969,Standing,other,Standing,other,StandingStanding,otherother
15:52:02,15,52,2,-0.214844,0.835938,-0.394531,Standing,other,Standing,other,StandingStanding,otherother
15:52:03,15,52,3,-0.257813,0.800781,-0.542969,Standing,other,Standing,other,StandingStanding,otherother
15:52:04,15,52,4,0.0625,0.695313,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
15:52:05,15,52,5,0.050781,0.75,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
15:52:06,15,52,6,-0.332031,0.695313,-0.21875,Standing,other,Standing,other,StandingStanding,otherother
15:52:07,15,52,7,0.121094,0.988281,0.238281,Standing,other,Standing,other,StandingStanding,otherother
15:52:08,15,52,8,-0.382813,0.867188,-0.167969,Standing,other,Standing,other,StandingStanding,otherother
15:52:09,15,52,9,-0.054688,0.738281,-0.625,Standing,other,Standing,other,StandingStanding,otherother
15:52:10,15,52,10,-0.132813,0.652344,-0.628906,Standing,other,Standing,other,StandingStanding,otherother
15:52:11,15,52,11,-0.078125,0.707031,-0.699219,Standing,other,Standing,other,StandingStanding,otherother
15:52:12,15,52,12,-0.085938,0.730469,-0.644531,Standing,other,Standing,other,StandingStanding,otherother
15:52:13,15,52,13,-0.097656,0.726563,-0.640625,Standing,other,Standing,other,StandingStanding,otherother
15:52:14,15,52,14,-0.101563,0.699219,-0.648438,Standing,other,Standing,other,StandingStanding,otherother
15:52:15,15,52,15,-0.199219,0.753906,-0.441406,Standing,other,Standing,other,StandingStanding,otherother
15:52:16,15,52,16,0.058594,0.941406,0.035156,Standing,other,Standing,other,StandingStanding,otherother
15:52:17,15,52,17,0.320313,0.835938,0.097656,Standing,other,Standing,other,StandingStanding,otherother
15:52:18,15,52,18,0.332031,0.867188,0.050781,Standing,other,Standing,other,StandingStanding,otherother
15:52:19,15,52,19,0.351563,0.785156,-0.074219,Standing,other,Standing,other,StandingStanding,otherother
15:52:20,15,52,20,0.269531,0.792969,-0.066406,Standing,other,Standing,other,StandingStanding,otherother
15:52:21,15,52,21,-0.335938,0.949219,0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:22,15,52,22,-0.414063,0.832031,-0.289063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:23,15,52,23,-0.367188,0.804688,-0.453125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:24,15,52,24,-0.300781,0.789063,-0.171875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:25,15,52,25,-0.441406,0.859375,-0.203125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:26,15,52,26,-0.464844,0.832031,-0.128906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:27,15,52,27,-0.316406,0.878906,-0.25,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:28,15,52,28,-0.339844,0.855469,0.09375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:29,15,52,29,-0.335938,0.847656,-0.058594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:30,15,52,30,-0.328125,0.867188,-0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:31,15,52,31,-0.183594,0.90625,-0.230469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:32,15,52,32,-0.078125,0.976563,-0.007813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:33,15,52,33,-0.15625,0.902344,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:34,15,52,34,0.054688,0.851563,0.304688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:35,15,52,35,0.132813,0.679688,0.660156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:36,15,52,36,0.058594,0.75,0.535156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:37,15,52,37,0.097656,0.773438,0.4375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:38,15,52,38,0.179688,0.777344,0.367188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:39,15,52,39,0.195313,0.960938,0.253906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:40,15,52,40,0.199219,0.726563,0.28125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:41,15,52,41,0.171875,0.820313,0.332031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:42,15,52,42,0.234375,0.746094,0.390625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:43,15,52,43,0.222656,0.765625,0.394531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:44,15,52,44,0.230469,0.8125,0.5,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:45,15,52,45,0.265625,0.742188,0.453125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:46,15,52,46,0.496094,1.09375,0.472656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:47,15,52,47,0.300781,0.75,0.464844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:48,15,52,48,0.199219,0.671875,0.269531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:49,15,52,49,0.246094,0.726563,0.300781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:50,15,52,50,0.296875,0.84375,0.210938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:51,15,52,51,0.308594,0.847656,0.441406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:52,15,52,52,0.351563,1.113281,0.074219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:53,15,52,53,0.378906,1.054688,0.25,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:54,15,52,54,-0.042969,1.027344,-0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:55,15,52,55,-0.355469,0.882813,-0.21875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:56,15,52,56,-0.035156,0.902344,0.050781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:57,15,52,57,0.132813,0.867188,0.289063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:58,15,52,58,0.265625,0.769531,0.1875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:52:59,15,52,59,0.292969,0.707031,0.328125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:00,15,53,0,-0.324219,0.816406,0.269531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:01,15,53,1,-0.46875,0.867188,0.136719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:02,15,53,2,-0.328125,0.835938,0.289063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:03,15,53,3,-0.78125,0.671875,0.117188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:04,15,53,4,-0.160156,0.839844,0.40625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:05,15,53,5,0.074219,0.78125,0.277344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:06,15,53,6,0.144531,0.707031,0.390625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:07,15,53,7,0.277344,0.816406,0.273438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:08,15,53,8,0.300781,0.753906,0.308594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:09,15,53,9,0.464844,0.765625,0.292969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:10,15,53,10,0.5,0.679688,0.246094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:11,15,53,11,0.1875,0.726563,0.257813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:12,15,53,12,-0.09375,1.039063,0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:13,15,53,13,-0.328125,1.03125,-0.308594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:14,15,53,14,-0.582031,0.855469,-0.066406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:15,15,53,15,-0.539063,0.835938,0.191406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:16,15,53,16,0.222656,0.816406,0.140625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:17,15,53,17,0.328125,0.554688,0.597656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:18,15,53,18,0.339844,0.191406,0.851563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:19,15,53,19,0.160156,0.253906,0.785156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:20,15,53,20,0.171875,0.394531,0.800781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:21,15,53,21,0.207031,0.609375,0.765625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:22,15,53,22,0.207031,0.578125,0.484375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:23,15,53,23,0.203125,0.714844,0.460938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:24,15,53,24,0.332031,0.832031,0.261719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:25,15,53,25,0.421875,0.847656,0.007813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:26,15,53,26,0.304688,1.355469,0.3125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:27,15,53,27,0.378906,0.824219,0.234375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:28,15,53,28,0.292969,0.917969,0.214844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:29,15,53,29,0.253906,0.925781,0.179688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:30,15,53,30,0.007813,0.648438,-0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:31,15,53,31,-0.203125,0.976563,0.035156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:32,15,53,32,-0.046875,0.949219,0.0625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:33,15,53,33,-0.035156,0.867188,0.199219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:34,15,53,34,-0.195313,0.941406,0.105469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:53:35,15,53,35,-0.433594,0.722656,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
15:53:36,15,53,36,-0.300781,0.691406,-0.546875,Standing,other,Standing,other,StandingStanding,otherother
15:53:37,15,53,37,-0.214844,0.664063,-0.664063,Standing,other,Standing,other,StandingStanding,otherother
15:53:38,15,53,38,-0.171875,0.625,-0.714844,Standing,other,Standing,other,StandingStanding,otherother
15:53:39,15,53,39,-0.105469,0.691406,-0.578125,Standing,other,Standing,other,StandingStanding,otherother
15:53:40,15,53,40,-0.1875,0.683594,-0.65625,Standing,other,Standing,other,StandingStanding,otherother
15:53:41,15,53,41,-0.1875,0.671875,-0.695313,Standing,other,Standing,other,StandingStanding,otherother
15:53:42,15,53,42,-0.222656,0.6875,-0.644531,Standing,other,Standing,other,StandingStanding,otherother
15:53:43,15,53,43,-0.238281,0.667969,-0.675781,Standing,other,Standing,other,StandingStanding,otherother
15:53:44,15,53,44,-0.375,0.605469,-0.332031,Standing,other,Standing,other,StandingStanding,otherother
15:53:45,15,53,45,-0.546875,0.601563,-0.484375,Standing,other,Standing,other,StandingStanding,otherother
15:53:46,15,53,46,-0.457031,0.761719,-0.367188,Standing,other,Standing,other,StandingStanding,otherother
15:53:47,15,53,47,-0.324219,0.785156,-0.414063,Standing,other,Standing,other,StandingStanding,otherother
15:53:48,15,53,48,-0.3125,0.886719,-0.289063,Standing,other,Standing,other,StandingStanding,otherother
15:53:49,15,53,49,-0.125,0.832031,-0.390625,Standing,other,Standing,other,StandingStanding,otherother
15:53:50,15,53,50,-0.148438,0.824219,-0.367188,Standing,other,Standing,other,StandingStanding,otherother
15:53:51,15,53,51,0.246094,0.90625,-0.035156,Standing,other,Standing,other,StandingStanding,otherother
15:53:52,15,53,52,0.40625,0.796875,0.15625,Standing,other,Standing,other,StandingStanding,otherother
15:53:53,15,53,53,0.433594,0.828125,0.183594,Standing,other,Standing,other,StandingStanding,otherother
15:53:54,15,53,54,0.453125,0.804688,0.183594,Standing,other,Standing,other,StandingStanding,otherother
15:53:55,15,53,55,0.503906,0.542969,0.371094,Standing,other,Standing,other,StandingStanding,otherother
15:53:56,15,53,56,0.636719,0.617188,0.308594,Standing,other,Standing,other,StandingStanding,otherother
15:53:57,15,53,57,0.445313,0.707031,0.378906,Standing,other,Standing,other,StandingStanding,otherother
15:53:58,15,53,58,0.332031,0.78125,0.339844,Standing,other,Standing,other,StandingStanding,otherother
15:53:59,15,53,59,0.425781,0.808594,0.292969,Standing,other,Standing,other,StandingStanding,otherother
15:54:00,15,54,0,0.304688,0.761719,-0.148438,Standing,other,Standing,other,StandingStanding,otherother
15:54:01,15,54,1,0.160156,0.9375,-0.191406,Standing,other,Standing,other,StandingStanding,otherother
15:54:02,15,54,2,0.117188,0.707031,-0.339844,Standing,other,Standing,other,StandingStanding,otherother
15:54:03,15,54,3,0.167969,0.832031,-0.226563,Standing,other,Standing,other,StandingStanding,otherother
15:54:04,15,54,4,0.144531,0.921875,-0.136719,Standing,other,Standing,other,StandingStanding,otherother
15:54:05,15,54,5,0.285156,0.898438,-0.058594,Standing,other,Standing,other,StandingStanding,otherother
15:54:06,15,54,6,0.191406,0.84375,-0.347656,Standing,other,Standing,other,StandingStanding,otherother
15:54:07,15,54,7,0.007813,0.921875,-0.679688,Standing,other,Standing,other,StandingStanding,otherother
15:54:08,15,54,8,0.195313,0.738281,-0.472656,Standing,other,Standing,other,StandingStanding,otherother
15:54:09,15,54,9,0.222656,0.804688,-0.335938,Standing,other,Standing,other,StandingStanding,otherother
15:54:10,15,54,10,-0.113281,0.8125,-0.320313,Standing,other,Standing,other,StandingStanding,otherother
15:54:11,15,54,11,-0.195313,0.964844,-0.285156,Standing,other,Standing,other,StandingStanding,otherother
15:54:12,15,54,12,-0.304688,0.988281,-0.265625,Standing,other,Standing,other,StandingStanding,otherother
15:54:13,15,54,13,-0.453125,0.585938,-0.292969,Standing,other,Standing,other,StandingStanding,otherother
15:54:14,15,54,14,0.230469,0.96875,0.09375,Standing,other,Standing,other,StandingStanding,otherother
15:54:15,15,54,15,0.195313,0.875,0.292969,Standing,other,Standing,other,StandingStanding,otherother
15:54:16,15,54,16,0.21875,0.804688,0.167969,Standing,other,Standing,other,StandingStanding,otherother
15:54:17,15,54,17,0.242188,0.808594,0.34375,Standing,other,Standing,other,StandingStanding,otherother
15:54:18,15,54,18,0.429688,0.714844,0.289063,Standing,other,Standing,other,StandingStanding,otherother
15:54:19,15,54,19,-0.101563,0.96875,0.0625,Standing,other,Standing,other,StandingStanding,otherother
15:54:20,15,54,20,-0.015625,0.9375,-0.019531,Standing,other,Standing,other,StandingStanding,otherother
15:54:21,15,54,21,0.234375,0.90625,-0.085938,Standing,other,Standing,other,StandingStanding,otherother
15:54:22,15,54,22,0.207031,0.960938,-0.089844,Standing,other,Standing,other,StandingStanding,otherother
15:54:23,15,54,23,0.019531,0.890625,-0.078125,Standing,other,Standing,other,StandingStanding,otherother
15:54:24,15,54,24,-0.203125,0.929688,0.03125,Standing,other,Standing,other,StandingStanding,otherother
15:54:25,15,54,25,-0.089844,0.894531,0.164063,Standing,other,Standing,other,StandingStanding,otherother
